review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
RGFZZYO2BJ7ER,1,4,10,N,N
R2DNUDCPO60N4A,5,0,0,N,Y
R3H1ZXAF3EIEBM,1,0,6,N,N
R25KJ41IAT9CIV,5,0,0,N,Y
R3NI6Z8KSRWWE0,5,0,0,N,Y
R3N9NSD98N3U3B,4,0,0,N,Y
R24S0ME22XGPDP,5,2,3,N,Y
R1EKHPLCIN2E3G,5,0,0,N,Y
R2YIQZN89YU9X1,5,0,8,N,Y
R3Q5GJKGVMDIGR,3,0,1,N,Y
RD6GUL173GVDQ,5,0,0,N,Y
R1MK5BDWFZ9CJK,5,0,0,N,N
RY7S10Z6X5LZZ,4,0,0,N,N
R21AX1778V7KMZ,5,0,0,N,Y
R2E8WEOR96TJZO,4,0,0,N,Y
RU4UVMTAO9LW3,5,0,0,N,Y
RYSXVWGKKJG07,1,0,0,N,Y
R11LB0BPIKK8NV,5,0,0,N,N
R3PFB0NSQRP739,4,0,0,N,Y
R26TK1NQM0SUT2,2,1,1,N,Y
RMWZHG8EY45E7,5,0,0,N,Y
R1B4ZTQ384DSW6,2,9,10,N,N
R87DQH7MWVRKD,1,5,6,N,Y
R3UBQ6SMG9V257,5,0,0,N,Y
R3W1B9I67VIJBM,5,0,0,N,Y
R1DYTSF7WC8KDM,5,0,0,N,N
R606HL4V1XFX1,1,6,12,N,Y
R5UYI1HCP4ZCC,2,4,66,N,Y
R24S654KGBLLZZ,1,1,2,N,Y
R3GPJVVTTBP5N7,1,1,3,N,N
R3NC6G5G5246T1,3,0,0,N,Y
R3GUIT43OPWVRC,1,0,0,N,Y
R1LWKK7IAKOJ8T,5,2,2,N,Y
R1T4EWMIWDG3R3,4,0,0,N,Y
R2C2Y3310O7W1P,5,0,0,N,Y
R25Q74LSQE063M,5,3,3,N,Y
R5YH0DJ1F9889,3,0,0,N,Y
R3BO9KLWQLLVT1,5,0,0,N,Y
R14GPJJOTR0K99,5,0,1,N,Y
R2ESX6DOPZLTV6,2,1,3,N,Y
R39149GVR03YP2,5,0,1,N,Y
R1480U0GWWJZ1P,3,0,0,N,N
RRK9Y0XZYN0O1,5,0,0,N,Y
R30T5N2XX5YJ36,5,0,0,N,Y
R22PQWBGT12MT9,5,0,1,N,N
RMNAHJ23ZJKQ0,5,0,0,N,Y
R2UXP0A4LKQZA8,5,9,13,N,Y
R348YNK3AI2QN1,3,0,0,N,Y
RX9A95A69A5GV,5,0,0,N,Y
R19R87UNWHGTYY,5,0,0,N,N
R3AWSDVS0N277E,5,0,0,N,Y
R38IDZONO9YN9O,4,0,0,N,Y
R2L0910J00BQOL,5,0,0,N,Y
R354MC4JJW4XNF,5,0,0,N,N
RA45BI8GTG5VX,5,0,0,N,Y
R190LS98G3W3SI,5,0,0,N,Y
R3ROG79SMJIU38,4,0,0,N,Y
R387LVK06PIVWM,5,0,0,N,Y
R3A5CNGC4WHXEM,5,0,0,N,N
R2PFI4HC56VK77,1,42,57,N,Y
RBBAASSSGFJHW,5,0,0,N,N
R1ZKCAA5TF9YWW,5,2,4,N,Y
RVX4T9OXZJCM2,5,1,2,N,Y
R124N08LEKNRRP,1,3,7,N,Y
R2MSA7OXXLE3BI,5,0,0,N,Y
RP1VL183F2TQ9,4,0,0,N,Y
R346UQHTD6PN0H,5,0,0,N,Y
RR9QSAY5S77G3,2,0,1,N,Y
R1RDIJ7YKGC3EK,3,0,0,N,N
RGFAGREFWYIIG,5,0,0,N,Y
R5PXDDJRV4L05,2,3,8,N,N
R2OVM5854SZDH9,3,1,2,N,N
R1JCTZGG5RB6UO,5,0,0,N,Y
R1HGOJ46KSKDXU,4,0,0,N,Y
R3VAM4JXVXT0FL,5,0,0,N,Y
R13BA723UKF5WD,5,0,0,N,N
R3JEQHC51QSW6C,4,0,0,N,Y
R1WFV7SADDO064,1,2,2,N,Y
R1C4CNSWRU1CQ4,3,0,0,N,Y
R1S51CWWC6PWNP,1,3,5,N,Y
R3J20WQLIBXG00,1,0,1,N,Y
RSN21NUFN3PT0,1,0,1,N,N
R3014Y91FD1V6P,5,0,0,N,Y
REW3J2KNYZATQ,4,0,0,N,Y
R2NO6C9M59LIL6,4,0,0,N,Y
R1HOCIBP5PRK0J,1,0,1,N,Y
R1VSE8EMPLUJKE,3,0,0,N,Y
RKTRUJE6P5TBV,5,2,2,N,Y
R3VPFDFJVIVQ8O,5,0,1,N,Y
RTJ8I6AE0EJCU,5,0,0,N,Y
R2T22V41ZKGCXM,5,0,0,N,Y
R142AJFT6DXW18,5,0,0,N,Y
RLE2FWWIU2J80,3,2,2,N,Y
RZQ9AOPF0CTU5,4,0,0,N,Y
RRY0H41XYUC1X,4,0,0,N,Y
R7HGKCGSVUMMO,4,11,11,N,N
R26LI9NH8NMLF8,5,1,3,N,Y
R3VTT4WYRB4HM0,4,0,0,N,Y
R1PWQ98CWLASVQ,5,0,0,N,Y
R2CXUNQ6EWS432,5,0,0,N,Y
R1A8WXZJ7W3GCM,5,0,0,N,Y
RPS9RWVV34R3,5,0,0,N,Y
R1K63VIMIO503S,5,0,0,N,N
R1N17J0LC82TT0,1,2,2,N,Y
R3402NHJCL0PL8,2,0,3,N,Y
R2IJ5SWDGIY8U6,3,0,0,N,N
R3MXRXFEJ1CF33,3,0,0,N,N
R3N6QFZJ1HC18V,4,0,0,N,Y
RWD0KRX6BUCZQ,2,2,2,N,Y
R8S5EDZFD35ZS,5,0,0,N,N
R1VQT4IUWIAYFN,2,0,1,N,Y
R3FKIVN5SKR2QE,5,0,0,N,Y
R2KM33S8GXHLZY,5,0,0,N,N
R1VG5PHS30K70C,5,0,0,N,Y
RA4AKIYZE1268,5,0,0,N,Y
R3SDMOZ01XFBLJ,5,0,0,N,Y
RQ9OQ30X20BSR,5,0,0,N,Y
R18NPFIKDEXH35,3,6,7,N,Y
RE0X889TZ3QN3,5,1,2,N,Y
RPG1KYZ3KZVIW,5,0,0,N,Y
RHJY27BPJQA6,5,3,4,N,Y
R18TJQ9ST6CMR7,5,0,0,N,N
R1UIIRZWJCL3MW,2,2,2,N,Y
R14FEE4M4HVHI9,5,0,0,N,Y
R2AI9X5N278TYJ,5,0,0,N,Y
R3RO50CDK857DT,1,0,1,N,Y
R36I10EIV2CXVS,5,0,0,N,Y
R2AAP40XP896J4,1,0,2,N,N
R1LWSL4S2RJ7B3,5,0,0,N,Y
R1BT7X7AIXOTE5,5,0,0,N,Y
RNQFI9EMZIGIB,4,3,3,N,Y
R1S54ZF1CJSMA1,5,1,1,N,Y
R1DJO5LWGL6WBI,4,1,2,N,Y
R35R8ZFPY1L6X,3,0,0,N,Y
R28C0IPJ2MJ5V5,5,0,0,N,Y
R61UH2OERZBJC,1,0,2,N,Y
R8XJXQ9VZO3JW,5,0,0,N,Y
R3P1CSNTWWPM8J,5,0,0,N,N
R3HMA4GH9ZCVKZ,5,0,0,N,Y
R1DAU5E1YZOX8Z,5,0,0,N,Y
R1JCSXBAWBX1HW,5,0,0,N,Y
R3KVIAFUI6KS8N,3,0,0,N,Y
R3QD3LCV5JUY1L,4,3,3,N,Y
R2V0GW32HP8MFU,1,0,2,N,Y
R33OQ1T86VPWI1,5,0,0,N,Y
RURHOM16MVXV3,5,0,0,N,Y
R2OFUIPE540D0F,5,0,0,N,N
RPSCE25ATZ2IM,4,0,0,N,Y
R19SQJWOHSWTE8,5,0,0,N,Y
R2822QQYH94M38,3,0,2,N,Y
R23U4QBTFGTR9Y,4,0,0,N,Y
RA09KXBV1P7XR,5,0,0,N,Y
R19BB9A7EDMEO9,4,0,1,N,N
R39K2MA26VV7CQ,5,0,0,N,Y
R3KFL1ZM05PE13,4,0,0,N,Y
R3DC2XTNH3GCZX,5,0,0,N,Y
R3INWTZZAAGHJC,3,0,0,N,Y
RNH27MB5G6DBC,5,0,0,N,Y
RHF0BFG7MGMGG,4,0,0,N,Y
R34OUSKPIPFZU8,3,0,0,N,Y
RZU6M9RESBQ1N,5,0,0,N,Y
R21B58RBUU1A3J,5,0,0,N,Y
R1MQPILEGPV22Y,4,0,0,N,Y
R9MKYGBG1IU2V,5,0,1,N,Y
RBBDW4BZ4TAUJ,3,0,3,N,Y
R28MJIS89268U3,5,0,1,N,Y
RDAIYBM9EZ8JF,5,0,0,N,Y
RCES72O6L7YNN,5,0,0,N,Y
R1USJVSRBHAMDS,4,0,0,N,Y
R321OH6JANSQZS,5,0,0,N,Y
R264KSDVSPVIGN,5,0,0,N,Y
R13MDNMUG0MKRD,1,1,2,N,Y
RVX6G9Z15C0JJ,2,0,5,N,Y
R26FCE315I68VF,3,1,1,N,Y
R2TSUI8BMYV914,2,6,6,N,Y
R1LKDQXPKZC480,2,0,3,N,Y
R1HKFI4XYHX0JM,5,1,3,N,Y
RDVD20AJ7XTT8,5,1,1,N,Y
RVQ27WXFE75FY,5,0,3,N,N
R2MQC86QM0H5EO,4,0,0,N,Y
R3AIH6HOU8EZBY,5,0,0,N,Y
RIHJ3BQISL7FH,5,0,0,N,Y
R13QI8WKD8X2YG,1,0,1,N,Y
R22EFACMH8EU63,5,0,0,N,Y
R3JF0RWJEV78RS,3,0,0,N,Y
R2BA52CFBJWOLX,5,0,0,N,N
R61LBBIVCV14L,1,0,2,N,Y
R228VGMCDIOCJI,4,9,9,N,Y
R1J5JBQ7ZYLJN6,1,0,0,N,Y
R1DSX2R7EKSE17,1,0,0,N,Y
RPRCFLRRVWL6I,3,0,1,N,Y
R1KQBECQ61PPK4,4,0,0,N,Y
R1HJ21YIA6N3B9,1,7,13,N,Y
R3U32CDL5RLTY1,4,2,5,N,Y
R19ON2U5Z4L0UV,2,0,0,N,Y
RZU805Z1CDAOE,4,0,0,N,Y
R3O6CSASK38VSZ,2,0,0,N,Y
R2B3HFECTHP095,1,2,5,N,Y
R2HS2ZONQREXFH,5,0,0,N,Y
R22SN1KJCG5L5K,4,1,1,N,Y
R2VZMIUNCS0VJ,4,0,0,N,Y
R1SUDBHMWPE4R1,5,0,0,N,Y
R1VGCSX11RA4DP,5,0,0,N,Y
RGKDM2QCB9JSZ,5,0,0,N,Y
RWUT4JD9UFNX1,5,0,0,N,N
R22KOG95O170B4,5,3,3,N,Y
R3Q883LHJK23Z1,1,18,29,N,Y
R1CDGWS3WEYZAN,5,0,0,N,Y
R34S21G64CXDQL,5,0,0,N,Y
RAV5A0WIJH3KI,5,0,0,N,Y
R24FWMWR6ACAZA,4,24,30,N,N
R1V1D028VJYA92,1,2,23,N,Y
R6QMG3XQP8074,4,0,2,N,N
RK1B6WPYUG40R,5,1,1,N,Y
RMS0OOJBM0R5E,3,1,2,N,Y
RFCIRBATF4L45,2,4,5,N,N
RNDKLV3HFCJLB,1,4,5,N,Y
R3208WL8MYBEV8,5,2,5,N,N
R3NDNOL69E23XL,5,0,0,N,N
R1V81KF3EZRPMA,4,0,0,N,Y
RB83VKN0YUZEQ,1,8,11,N,N
R2GWMFWI3BBAR4,5,0,0,N,Y
R2Z1I9O2A15PJ5,2,0,0,N,Y
R1SIWO7VHB5Z0N,5,0,0,N,Y
R35YIBQ4Z9SEYD,1,0,0,N,Y
R1LDBW2MXC54D,1,0,0,N,Y
R263TANE5AQ4B8,5,0,0,N,Y
R2C92AAZCNAW4L,5,0,0,N,Y
R3JJYFHMAS7566,1,0,0,N,Y
R3E67TIHQAKUOX,1,0,3,N,Y
R2QD4JBZP6QMDK,1,0,0,N,Y
R3AEV6PWAXYOVO,5,1,1,N,Y
RQC7N635U918E,3,1,9,N,N
RP3Q8MMCGJER3,4,1,1,N,N
RDXT8AS4DI0ZO,5,1,2,N,Y
R2QZBRXV2XT8P4,4,0,0,N,Y
R1AR6MTE6IOOQE,1,4,4,N,N
R2CS2VZL4VHD7X,5,0,0,N,Y
R9E8X770YTQRB,1,0,0,N,Y
RJJBNGO24Z2W4,4,0,0,N,Y
R28OLD1VNDPZ3P,1,1,16,N,Y
R2GA1KKWGFW734,5,0,0,N,Y
R1BJXVT32YX1P3,5,0,0,N,Y
R24SO8PF6S9X8E,3,0,0,N,Y
R1XS7LEETHNBEG,1,4,6,N,Y
R2QCS73EHEHVGG,5,0,0,N,Y
R2NFEC63UNN4QW,1,0,1,N,Y
RQPDG5X4YV2V4,1,0,0,N,Y
R1E9PGMJAVOQXP,5,2,2,N,Y
RGR1M7W5DW4NC,4,0,1,N,Y
R3F212CZH9NC4Y,1,0,0,N,Y
R2PGJUB3E5SHAA,5,0,0,N,Y
R1UTJBW50DKFCJ,4,0,0,N,Y
RXWFXF3FIJ4D0,5,0,0,N,Y
R1FBURZ1U8NX5O,4,0,1,N,Y
RBQPKXGURXGDM,5,1,1,N,Y
R3Q7FQHJ8V5OVX,5,0,0,N,Y
R2PJDCGMR5NH1S,5,0,0,N,Y
RNUM78HOQTKAH,3,1,3,N,Y
R2XDM366A1KDUF,5,0,0,N,Y
R3V2NHIUQXI1MI,3,1,3,N,Y
R2B26AK8JFP3SB,1,1,1,N,Y
R2LTSWQ9FRZ013,5,8,8,N,Y
R2M1FXCQA2CFQX,2,1,9,N,N
RYWSFLI6FL6I9,5,0,0,N,Y
R19P6B5HKYSJ4S,5,0,0,N,Y
R3RQB02OCZ1SEC,4,9,12,N,Y
RIADU32LA5LCJ,5,0,0,N,Y
R2NGC6E5HP78LF,2,5,7,N,Y
R7DJCSB0UKITK,5,2,2,N,Y
R1HD6IHQO2I03B,2,2,10,N,Y
R8IWY5LK4BIG4,4,2,2,N,N
R34KPX4JAUWGXF,5,0,0,N,Y
RC0O6LALP9ONH,2,4,11,N,N
R2IQKLR54BEPWG,4,0,0,N,Y
RXCF6MC29XNV1,3,1,1,N,Y
R1HJYXKW5UL9AK,4,1,1,N,N
RMPTMNYPOSLXK,5,1,1,N,Y
R25JHHW4U1DGMT,5,4,4,N,N
RDDKNVN4IVGQP,3,20,20,N,Y
R3INDFZPZ8KP1I,5,0,1,N,Y
R32OX29LPVVKYI,5,5,6,N,Y
R35J299Y6Q8D8U,1,0,0,N,N
R1DROWBR0L9HSG,5,0,1,N,Y
R2REG8HAA9O1SA,1,1,24,N,Y
R1NLPNSIPU8D7F,3,1,1,N,N
R135I8WWIK1PZG,5,0,1,N,Y
R3S55FMCKBZQY,5,1,1,N,Y
RMARGAIL6QO8B,5,0,0,N,Y
R1EMWJM986LH27,1,1,3,N,Y
R1JGN9P9D1J12E,5,0,1,N,Y
R17XOK5ESYQ98G,1,1,2,N,Y
R2X8PE41RB8SIU,4,0,0,N,Y
R2HD6HCJPCRXDF,5,1,1,N,Y
R2JTVS82B0XQVO,2,0,0,N,Y
RSN88QXD4EU5S,4,0,0,N,N
R7ZPHNU5GOJV5,5,0,1,N,Y
R22Z5AS6RRMJ5V,5,2,2,N,Y
R3DR26K67TVPWB,1,0,9,N,Y
R17HCBB3E1A4XB,5,0,0,N,Y
R1WYV5C1GBWHMH,5,0,0,N,Y
R27BT75IBJ13K2,4,0,2,N,Y
R3VRQOFMGM040N,5,0,0,N,Y
R3IN53SB8NBNUM,2,0,0,N,Y
R16H3PELEJW503,4,0,1,N,Y
RZ1B71Z4CIFGX,1,1,21,N,Y
R2HF2GZI0TWGLE,4,0,0,N,Y
RKO60ERGHFKAB,2,0,0,N,Y
RMS36B0T0673M,1,1,1,N,N
R2MBCGXYMJM9YF,5,1,1,N,Y
R1P4M5L4C4VVZ5,2,0,0,N,Y
R3PJHTEU0LLSRV,1,0,4,N,Y
R19IF31G8UTX8V,5,0,0,N,Y
R1JQZI17FD0DZ,1,6,11,N,Y
R2I7XN97RXG126,5,0,0,N,Y
R2O7PCWD30SNBC,5,0,0,N,N
R23E9A6UNXOXDR,5,1,3,N,Y
R218925Q4Y8QIC,5,0,0,N,Y
RVGGW93MW9ZHS,5,0,0,N,Y
R3BK1ZL45612WN,5,0,1,N,Y
RCB5SPWE2MSGG,5,0,0,N,Y
R3JHZUDPSJTLZA,5,2,3,N,N
R8OHM5V4EELT0,2,4,8,N,N
R2TMC5X60KFBRM,1,0,0,N,Y
R6XYKXMKC4MQZ,5,0,0,N,Y
R8TH16QIMTGJ0,5,0,0,N,Y
R3EU5R4V82R1JZ,1,0,1,N,Y
R1RTVFITZMUB9J,5,0,0,N,Y
RH9X6J90474PY,2,2,3,N,Y
R2AU0FJYXEQNSU,5,0,0,N,N
RK0IETOSPQYLP,4,0,0,N,Y
R6M7BZ8RM2SFN,5,0,0,N,N
R2PMNP0MYN90JF,1,0,2,N,Y
RD1X92N24HSOB,1,2,10,N,Y
R3AYV6MAX1P5TN,5,2,2,N,Y
R2IKVQA93S7OEB,1,1,4,N,Y
R1LRCRIMUR12YH,5,0,0,N,Y
R1BCVXDZ1EFLL8,5,0,0,N,Y
R2YPOLWZ8P7JZ9,5,0,0,N,Y
RIZTWAIXV993T,1,0,6,N,Y
R19LCR2XRYAFTD,5,0,2,N,Y
R27BT22Y7CGBYR,4,1,1,N,N
R1JKKE0FO66VN5,2,0,0,N,Y
R3QT6U140KR15T,4,0,0,N,Y
R25PZEMANIMXXQ,3,4,5,N,Y
R1PONKRODCPCWQ,5,0,0,N,Y
RV8Q875A6PT3K,4,1,1,N,Y
R2J0Q7T1Q8UMW9,1,1,7,N,Y
R1M0FY13HIL44K,5,0,0,N,Y
R1D3T207X00KA2,5,0,0,N,Y
R3JVW5W09NNOWB,5,0,0,N,Y
RG2OKOAR4QXD4,1,0,0,N,Y
RHYH3W6P5B4J1,4,0,0,N,Y
RBTHAKH9PJQ3P,5,0,0,N,Y
R1S6JD6TLECE0R,3,1,1,N,Y
R2XW151GLFFXKU,1,0,0,N,Y
R1D8LPCU9O7FDU,5,0,0,N,Y
R2AO6P0A91KGD1,4,0,0,N,Y
RPVWCWKFCZAN6,3,0,2,N,Y
R8K0NNCL640BQ,3,1,2,N,N
R3NNUPALIXTPMJ,1,13,78,N,Y
R7OK5EGQC66F1,4,0,0,N,Y
R1T9SB3C7ZMVO7,5,1,1,N,Y
RQKZLVWJL21RI,2,1,2,N,Y
R3IUUCKD7LVR6H,5,0,0,N,N
R2CY7FSYLV92NE,1,0,1,N,Y
R28ME2DM54PFV7,4,0,0,N,Y
R1COBY62L1NPUJ,3,0,0,N,Y
R1T3ZBQR5PYQUR,2,0,0,N,Y
RLKE6NQTCEFRW,5,0,0,N,Y
R1HWAE3T79BND0,5,0,0,N,Y
R33MP9E7PD8QA,1,0,7,N,Y
RSD331CV00RD7,4,0,0,N,N
R27LMYFDAVO0DD,2,0,2,N,N
R2KSBEUC0ADADD,5,0,0,N,Y
R1NHXL4P9CXIJ2,5,0,0,N,Y
R2A1X5795F14NR,5,0,0,N,Y
RGT6DGALEI4SD,4,0,0,N,Y
R3VPOKEY0CELZO,1,0,10,N,Y
R1CMDEJ5P5JORH,4,0,0,N,N
R2PBL7G52ILZ1M,5,0,0,N,Y
R2C5J07DAWJXH6,4,0,0,N,Y
R2J1YMJRKRA5YB,5,5,5,N,Y
R3ORVA0A3NERYL,2,0,0,N,Y
R1MYU1Z1BAM3FK,5,0,0,N,Y
R1MTE97TPZNJM4,5,0,1,N,Y
R2FEVD142QD0LS,1,1,2,N,Y
R3HU1O74MW58GT,5,1,1,N,Y
R3TKYIKBZHKBIT,3,0,0,N,Y
R18U3SA89ZXH3F,5,0,0,N,Y
R3RIKI93D14TMA,2,1,5,N,N
R1R4JD9S9N4KJY,4,0,0,N,Y
R3GO7CH0MRNOI9,4,0,0,N,Y
R334QEO0P80KA0,1,4,5,N,Y
R1X1FISXDFS2ZJ,5,0,0,N,Y
R2MK5PAM0ADK7H,5,3,6,N,N
R3E3A2IBGIOYD7,5,9,13,N,Y
R3GNGC0Y4DRBST,5,1,1,N,N
R3MZLFCASVD5PG,3,1,4,N,Y
R1BA9JUZ57387L,3,2,6,N,N
R1R3BHXC01FMA0,5,0,0,N,Y
R2Q3P08QS7F9D4,1,2,2,N,Y
RVZRATPKY8I34,1,1,4,N,Y
RU54BOMIGPA0K,5,1,2,N,Y
R3QDWJ9RB0A1DS,5,1,1,N,Y
R107GRGSSS1YAY,4,1,1,N,Y
RSTDAIEXY4N54,5,0,0,N,Y
R3I6NL1501CFY1,5,16,20,N,Y
R2DWYRI5AUTBT2,3,0,0,N,Y
R1EM48RPC90616,1,2,2,N,Y
R12U689IFQJIWZ,1,4,5,N,Y
R3JPN834ER7INL,1,2,4,N,Y
RU01M4QZ35HDS,5,0,0,N,N
R7J7GET1YEC9E,4,0,0,N,Y
R3M647F4YY6CGL,5,1,2,N,Y
RAN3EAHNZ42JJ,3,0,0,N,Y
R6ZUR53KC38NL,5,0,0,N,N
RBBC7K0SSAVMS,5,1,1,N,Y
R33TCXQK3XA98U,4,1,1,N,Y
RK981U1D7VINU,5,0,0,N,Y
R227TLDKB0QAS0,5,0,0,N,Y
R4E4ESJVWA5O9,3,0,1,N,Y
R3EU98DCJDIDB3,1,10,29,N,Y
R37MNIDZD7O8RW,5,0,0,N,N
R2RGY26Y6E5DN5,5,0,0,N,Y
R3ITIQD6A5KD4N,1,1,1,N,N
R2BFRSI2G7LRBL,2,2,8,N,Y
R2QU9C21LL521L,5,2,3,N,Y
R1OY1UZOES1WXC,2,1,30,N,Y
R1GWZDTWLOAJZE,3,1,1,N,Y
R104E39RGA90TP,3,0,0,N,Y
R2X1HG64M10LWW,5,0,0,N,Y
R2QHBPWIG1JY66,5,0,0,N,Y
R1RJQN139L9CG5,1,0,4,N,N
R3NT9L3SY1DZTV,3,1,1,N,Y
R1SBNHDMK4V0CX,5,0,0,N,N
RM7ZICFHLQ8ZV,5,0,0,N,Y
R39PD39OIL516T,5,0,0,N,N
R2GL3ZJOOUG7TD,1,0,0,N,Y
R6LGQ5NQESJE4,1,7,16,N,N
RH3T9XWI4W87O,4,1,1,N,Y
R2NT4AAIWVPFW1,5,0,0,N,Y
R1FAP9WA87VH30,5,6,9,N,Y
RHAKVKME8ESRU,5,0,0,N,Y
R6HLQUCPCF29U,5,0,0,N,Y
R2DCM6GGVZ7L9L,5,1,1,N,Y
ROAE8TT5416F2,5,0,0,N,Y
R3SK6MD4QFFJQI,5,0,0,N,Y
R3E6DAVBSKK5SA,5,0,0,N,N
R10GYH3B11GFFW,5,0,0,N,Y
R1KYWKIU4B80UC,5,0,0,N,Y
R112A0YG80QFNB,5,0,0,N,Y
R1XFH4O8CHOY8W,5,2,3,N,Y
R2FHWJ6JLQ5HVZ,5,0,0,N,Y
R2FJVDSBNFJOYC,5,0,1,N,Y
R34JQP4ONMHEP5,1,0,1,N,Y
R8IHZXFM2JZAR,5,0,0,N,Y
R146HGNPFIE6VT,5,0,0,N,Y
RLOVTOOQ274ZQ,5,0,0,N,N
R3J7CLUWPD2J2E,4,3,6,N,Y
R1VQPAPPALUT0O,5,0,0,N,N
R2WEH89AU406VU,5,1,2,N,Y
R2ME8HES0919D1,5,0,0,N,Y
R2C459XVCKMYN9,4,6,8,N,Y
R8H8NMGPJ40UQ,3,0,0,N,N
R3EWPG5GKZWFNY,5,0,0,N,Y
R1GAFSTSIFKLZL,5,0,0,N,Y
RV54ECW0099LX,5,0,0,N,Y
R16HTIUI7C8FVO,4,1,1,N,N
RMY59N7FNILZY,4,0,1,N,Y
R1Y27IP6F6YOUL,5,0,0,N,Y
RTIF4WZ8XUXNZ,2,0,2,N,Y
R2IYPHUSTN1XHQ,2,0,2,N,Y
R1R98PAO9SL0CR,1,1,5,N,Y
R3MKSLQCZDW12Q,5,0,0,N,Y
R2VU8MHJ330DG6,1,0,0,N,Y
R3LDBXL1NFKPJ,3,0,0,N,Y
R3EEDEZ5JI056A,5,0,2,N,N
R2P5N2KRZ3B79J,5,3,6,N,N
R2PWZAYV67Q1L8,5,2,2,N,Y
R13HNZGPS1KTK3,3,0,0,N,Y
R3NIUV5M9HUCWD,5,6,6,N,N
RDFDH0EI41XP8,5,0,0,N,Y
RVKENBQMZT69K,5,1,2,N,Y
R4YR22SWH4NVD,5,0,0,N,Y
R1FFCB4ST0BHKO,4,0,0,N,Y
RBNAEHTOHGVJV,5,1,1,N,Y
R3TLEQYSLTLLQT,1,1,2,N,Y
R3O0TMF1S3ZM16,1,7,9,N,Y
R1P4TBO45X2EPB,1,3,7,N,N
R2XFAVE8O0Y6E8,5,0,0,N,N
R1YBL0K3CUNY5G,1,10,16,N,Y
R3SBUHRZ73D4BR,2,1,1,N,Y
R1FWEHKW0VW0H4,5,0,0,N,Y
R2VSDL7UG5CRIF,4,0,0,N,N
R2M6HE7KZRWIF6,1,2,2,N,Y
R2M049EBCQA8VX,5,0,0,N,Y
RO2B6UMQIGHVN,3,0,1,N,Y
R3NE6HT8ZB3CK2,4,1,1,N,N
RVVP6VV7BSN1C,4,4,4,N,Y
R34D9TR573PE7K,5,0,0,N,Y
R1KOJUU7R8G781,5,0,0,N,Y
RWZK4O1KPN88,1,4,10,N,Y
R1W81R3C1QXM03,5,0,0,N,Y
R2OGD9SUTAG9C9,1,0,8,N,Y
R1P78DOEG17UCJ,5,7,7,N,Y
R1VJ3W9TJP7SOX,5,0,0,N,Y
RHOC4Q3L7CJ4T,5,1,2,N,N
R2HQOGY3RJWOI5,5,0,0,N,Y
R1MZAXI03SUSK5,5,0,0,N,Y
R2VVLTC5RAJCY0,5,0,0,N,Y
R3DI43KI5QJIM9,4,0,0,N,Y
R1HKEK58TDLFMC,1,7,8,N,Y
R14SOPQ3J98DR9,5,0,0,N,Y
R21LVTBFVCWGS9,1,3,42,N,Y
R110U0FN9J8TT8,5,0,0,N,Y
R1NQ2Y2P2YMDEM,4,0,1,N,Y
R2Y222SO7VUFPH,3,0,0,N,Y
R13T0YMDI47NCX,4,0,0,N,Y
R3GKZPAMQHPBUT,5,0,0,N,N
RLQOLG2YD0LA3,5,0,0,N,N
R1J1G050TQTND8,5,3,3,N,N
R23ZG9HMJVM6TJ,5,0,0,N,Y
R7XPM4KDBM70L,5,0,0,N,Y
R3SJDSSWBWNHQL,4,0,0,N,N
R1TB3AJ6M32IVW,4,1,2,N,Y
R3DALK3ODW3NXG,3,3,10,N,N
RD4ODP9K64FYB,4,0,0,N,Y
R21LSR523S38SK,1,3,3,N,Y
R14EGAE4FQNSLC,5,1,1,N,Y
R2QF00G8HRHD5F,5,2,3,N,Y
R33DB6M2FEFWSU,5,1,1,N,Y
R1KMHBTGR0BWWG,4,0,0,N,Y
R1YXLMMEW96JNO,5,0,0,N,Y
R16M93R14ZJJER,5,0,0,N,Y
RXHBNFR4BX6F6,5,0,0,N,N
R3NDJKC3CO90PB,3,0,0,N,Y
R3CWZJ8TA3TD50,5,1,1,N,Y
R1PXM3B8UQQD44,5,0,0,N,Y
R3API1JTV5EY4F,5,0,0,N,Y
R3N4FPVZ553BYM,1,1,1,N,Y
R41ZQ8RREH3SC,1,0,0,N,Y
R3E89YCYPU2TLZ,3,0,0,N,Y
R3D3MTSE5B2XZW,5,0,0,N,Y
R19BI6EXJWM7HN,2,2,4,N,Y
R307MXWAB38N83,3,0,0,N,Y
RNGGC10XT9JQA,5,0,1,N,N
R14K1L0SFHV4G8,1,0,8,N,Y
RXBV8R2WIBG3X,2,0,5,N,Y
R1RUQ49MZ9SWZU,5,0,6,N,N
RV9HGG3HYUYC1,2,15,19,N,Y
R2D3ADOHRPBSFT,5,0,0,N,Y
R12REKQ9FMOA1T,5,0,0,N,Y
R3L9Y9L9HH9Z1C,1,5,5,N,Y
R3SY9R7QUTKF0Q,1,1,2,N,Y
R1NQ2R039Q8OE1,4,0,0,N,Y
R2Z4Q1S3NI6XGL,5,0,0,N,Y
R2EHEMNLXWJD7X,4,0,0,N,Y
RFE1NLYYRTV8W,5,0,0,N,Y
R2H5DZ0BTVEZ2B,5,3,3,N,Y
R2TVP5DDRJJQV,5,0,0,N,Y
RDOGSIW8VVMRF,3,0,0,N,Y
RTOWMZQYGPW6Q,1,3,4,N,N
